chr	pos_bp	marker	pos_cM	chr_end	length_bp	length_cM	reversed	marker_status	marker_number
9	130118907	M6516	61.4	FALSE	290228	0.200000000000003	FALSE	keep	6516
9	130409135	M6517	61.6	FALSE	283337	0.199999999999996	FALSE	keep	6517
9	130692472	M6518	61.8	FALSE	558764	0.200000000000003	FALSE	keep	6518
9	131251236	M6519	62	FALSE	1668345	0.600000000000001	FALSE	keep	6519
9	132919581	M6522	62.6	FALSE	879887	0.199999999999996	FALSE	keep	6522
9	133799468	M6523	62.8	FALSE	1024477	0.200000000000003	FALSE	keep	6523
9	134823945	M6524	63	FALSE	554811	0.200000000000003	FALSE	keep	6524
9	135378756	M6525	63.2	FALSE	204177	0.199999999999996	FALSE	keep	6525
9	135582933	M6526	63.4	FALSE	398408	0.399999999999999	FALSE	keep	6526
9	135981341	M6528	63.8	FALSE	199483	0.200000000000003	FALSE	keep	6528
9	136180824	M6529	64	FALSE	174396	0.200000000000003	FALSE	keep	6529
9	136355220	M6530	64.2	FALSE	83384	0.200000000000003	FALSE	keep	6530
9	136438604	M6531	64.4	FALSE	153492	0.199999999999989	FALSE	keep	6531
9	136592096	M6532	64.6	FALSE	181475	0.200000000000003	FALSE	keep	6532
9	136773571	M6533	64.8	FALSE	328877	0.400000000000006	FALSE	keep	6533
9	137102448	M6535	65.2	FALSE	776299	0.200000000000003	FALSE	keep	6535
9	137878747	M6536	65.4	FALSE	357969	0.399999999999991	FALSE	keep	6536
9	138236716	M6538	65.8	FALSE	167287	0.200000000000003	FALSE	keep	6538
9	138404003	M6539	66	FALSE	127940	0.200000000000003	FALSE	keep	6539
9	138531943	M6540	66.2	FALSE	227829	0.200000000000003	FALSE	keep	6540
9	138759772	M6541	66.4	FALSE	165852	0.199999999999989	FALSE	keep	6541
9	138925624	M6542	66.6	FALSE	167080	0.200000000000003	FALSE	keep	6542
9	139092704	M6543	66.8	FALSE	111311	0.200000000000003	FALSE	keep	6543
9	139204015	M6544	67	FALSE	76875	0.200000000000003	FALSE	keep	6544
9	139280890	M6545	67.2	FALSE	174528	0.200000000000003	FALSE	keep	6545
9	139455418	M6546	67.4	FALSE	144819	0.199999999999989	FALSE	keep	6546
9	139600237	M6547	67.6	FALSE	70671	0.200000000000003	FALSE	keep	6547
9	139670908	M6548	67.8	FALSE	210803	0.400000000000006	FALSE	keep	6548
9	139881711	M6550	68.2	FALSE	111949	0.200000000000003	FALSE	keep	6550
9	139993660	M6551	68.4	FALSE	104214	0.199999999999989	FALSE	keep	6551
9	140097874	M6552	68.6	FALSE	115618	0.200000000000003	FALSE	keep	6552
9	140213492	M6553	68.8	FALSE	147147	0.200000000000003	FALSE	keep	6553
9	140360639	M6554	69	FALSE	89560	0.200000000000003	FALSE	keep	6554
9	140450199	M6555	69.2	FALSE	126089	0.200000000000003	FALSE	keep	6555
9	140576288	M6556	69.4	FALSE	80488	0.199999999999989	FALSE	keep	6556
9	140656776	M6557	69.6	FALSE	166113	0.200000000000003	FALSE	keep	6557
9	140822889	M6558	69.8	FALSE	132519	0.200000000000003	FALSE	keep	6558
9	140955408	M6559	70	FALSE	124587	0.200000000000003	FALSE	keep	6559
9	141079995	M6560	70.2	FALSE	118140	0.200000000000003	FALSE	keep	6560
9	141198135	M6561	70.4	FALSE	132581	0.199999999999989	FALSE	keep	6561
9	141330716	M6562	70.6	FALSE	113820	0.200000000000003	FALSE	keep	6562
9	141444536	M6563	70.8	FALSE	144723	0.200000000000003	FALSE	keep	6563
9	141589259	M6564	71	FALSE	126712	0.200000000000003	FALSE	keep	6564
9	141715971	M6565	71.2	FALSE	126276	0.200000000000003	FALSE	keep	6565
9	141842247	M6566	71.4	FALSE	131045	0.199999999999989	FALSE	keep	6566
9	141973292	M6567	71.6	FALSE	122219	0.200000000000003	FALSE	keep	6567
9	142095511	M6568	71.8	FALSE	122424	0.200000000000003	FALSE	keep	6568
9	142217935	M6569	72	FALSE	150724	0.200000000000003	FALSE	keep	6569
9	142368659	M6570	72.2	FALSE	165050	0.200000000000003	FALSE	keep	6570
9	142533709	M6571	72.4	FALSE	123742	0.199999999999989	FALSE	keep	6571
9	142657451	M6572	72.6	FALSE	153465	0.200000000000003	FALSE	keep	6572
9	142810916	M6573	72.8	FALSE	261136	0.400000000000006	FALSE	keep	6573
9	143072052	M6575	73.2	FALSE	124270	0.200000000000003	FALSE	keep	6575
9	143196322	M6576	73.4	FALSE	116186	0.199999999999989	FALSE	keep	6576
9	143312508	M6577	73.6	FALSE	151459	0.200000000000003	FALSE	keep	6577
9	143463967	M6578	73.8	FALSE	196002	0.200000000000003	FALSE	keep	6578
9	143659969	M6579	74	FALSE	76888	0.200000000000003	FALSE	keep	6579
9	143736857	M6580	74.2	FALSE	70640	0.200000000000003	FALSE	keep	6580
9	143807497	M6581	74.4	FALSE	85607	0.199999999999989	FALSE	keep	6581
9	143893104	M6582	74.6	FALSE	38285	0.200000000000003	FALSE	keep	6582
9	143931389	M6583	74.8	FALSE	74143	0.200000000000003	FALSE	keep	6583
9	144005532	M6584	75	FALSE	82128	0.200000000000003	FALSE	keep	6584
9	144087660	M6585	75.2	FALSE	70420	0.200000000000003	FALSE	keep	6585
9	144158080	M6586	75.4	FALSE	157380	0.199999999999989	FALSE	keep	6586
9	144315460	M6587	75.6	FALSE	31060	0.200000000000003	FALSE	keep	6587
9	144346520	M6588	75.8	FALSE	76960	0.200000000000003	FALSE	keep	6588
9	144423480	M6589	76	FALSE	78358	0.200000000000003	FALSE	keep	6589
9	144501838	M6590	76.2	FALSE	76759	0.200000000000003	FALSE	keep	6590
9	144578597	M6591	76.4	FALSE	76959	0.199999999999989	FALSE	keep	6591
9	144655556	M6592	76.6	FALSE	83263	0.200000000000003	FALSE	keep	6592
9	144738819	M6593	76.8	FALSE	57274	0.200000000000003	FALSE	keep	6593
9	144796093	M6594	77	FALSE	81574	0.200000000000003	FALSE	keep	6594
9	144877667	M6595	77.2	FALSE	140752	0.399999999999991	FALSE	keep	6595
9	145018419	M6597	77.6	FALSE	26761	0.200000000000003	FALSE	keep	6597
9	145045180	M6598	77.8	FALSE	221446	0.400000000000006	FALSE	keep	6598
9	145266626	M6600	78.2	FALSE	66705	0.200000000000003	FALSE	keep	6600
9	145333331	M6601	78.4	FALSE	113756	0.199999999999989	FALSE	keep	6601
9	145447087	M6602	78.6	FALSE	78195	0.200000000000003	FALSE	keep	6602
9	145525282	M6603	78.8	FALSE	101046	0.200000000000003	FALSE	keep	6603
9	145626328	M6604	79	FALSE	64792	0.200000000000003	FALSE	keep	6604
9	145691120	M6605	79.2	FALSE	77224	0.200000000000003	FALSE	keep	6605
9	145768344	M6606	79.4	FALSE	77968	0.199999999999989	FALSE	keep	6606
9	145846312	M6607	79.6	FALSE	77908	0.200000000000003	FALSE	keep	6607
9	145924220	M6608	79.8	FALSE	81258	0.200000000000003	FALSE	keep	6608
9	146005478	M6609	80	FALSE	92888	0.200000000000003	FALSE	keep	6609
9	146098366	M6610	80.2	FALSE	104709	0.200000000000003	FALSE	keep	6610
9	146203075	M6611	80.4	FALSE	40267	0.199999999999989	FALSE	keep	6611
9	146243342	M6612	80.6	FALSE	59738	0.200000000000003	FALSE	keep	6612
9	146303080	M6613	80.8	FALSE	97974	0.200000000000003	FALSE	keep	6613
9	146401054	M6614	81	FALSE	99231	0.200000000000003	FALSE	keep	6614
9	146500285	M6615	81.2	FALSE	265098	0.599999999999994	FALSE	keep	6615
9	146765383	M6618	81.8	FALSE	78559	0.200000000000003	FALSE	keep	6618
9	146843942	M6619	82	FALSE	82415	0.200000000000003	FALSE	keep	6619
9	146926357	M6620	82.2	FALSE	75463	0.200000000000003	FALSE	keep	6620
9	147001820	M6621	82.4	FALSE	90488	0.199999999999989	FALSE	keep	6621
9	147092308	M6622	82.6	FALSE	74564	0.200000000000003	FALSE	keep	6622
9	147166872	M6623	82.8	FALSE	76677	0.200000000000003	FALSE	keep	6623
9	147243549	M6624	83	FALSE	72619	0.200000000000003	FALSE	keep	6624
9	147316168	M6625	83.2	FALSE	76890	0.200000000000003	FALSE	keep	6625
9	147393058	M6626	83.4	FALSE	79307	0.199999999999989	FALSE	keep	6626
9	147472365	M6627	83.6	FALSE	77130	0.200000000000003	FALSE	keep	6627
9	147549495	M6628	83.8	FALSE	76798	0.200000000000003	FALSE	keep	6628
9	147626293	M6629	84	FALSE	79695	0.200000000000003	FALSE	keep	6629
9	147705988	M6630	84.2	FALSE	67423	0.200000000000003	FALSE	keep	6630
9	147773411	M6631	84.4	FALSE	85613	0.199999999999989	FALSE	keep	6631
9	147859024	M6632	84.6	FALSE	173322	0.400000000000006	FALSE	keep	6632
9	148032346	M6634	85	FALSE	76505	0.200000000000003	FALSE	keep	6634
9	148108851	M6635	85.2	FALSE	76952	0.200000000000003	FALSE	keep	6635
9	148185803	M6636	85.4	FALSE	116670	0.199999999999989	FALSE	keep	6636
9	148302473	M6637	85.6	FALSE	148755	0.200000000000003	FALSE	keep	6637
9	148451228	M6638	85.8	FALSE	128061	0.200000000000003	FALSE	keep	6638
9	148579289	M6639	86	FALSE	130105	0.200000000000003	FALSE	keep	6639
9	148709394	M6640	86.2	FALSE	129939	0.200000000000003	FALSE	keep	6640
9	148839333	M6641	86.4	FALSE	281498	0.399999999999991	FALSE	keep	6641
9	149120831	M6643	86.8	FALSE	310979	0.400000000000006	FALSE	keep	6643
9	149431810	M6645	87.2	FALSE	175283	0.399999999999991	FALSE	keep	6645
9	149607093	M6647	87.6	FALSE	122809	0.200000000000003	FALSE	keep	6647
9	149729902	M6648	87.8	FALSE	74606	0.200000000000003	FALSE	keep	6648
9	149804508	M6649	88	FALSE	40864	0.200000000000003	FALSE	keep	6649
9	149845372	M6650	88.2	FALSE	123513	0.200000000000003	FALSE	keep	6650
9	149968885	M6651	88.4	FALSE	111387	0.199999999999989	FALSE	keep	6651
9	150080272	M6652	88.6	FALSE	108139	0.200000000000003	FALSE	keep	6652
9	150188411	M6653	88.8	FALSE	109635	0.200000000000003	FALSE	keep	6653
9	150298046	M6654	89	FALSE	79738	0.200000000000003	FALSE	keep	6654
9	150377784	M6655	89.2	FALSE	86162	0.200000000000003	FALSE	keep	6655
9	150463946	M6656	89.4	FALSE	68659	0.199999999999989	FALSE	keep	6656
9	150532605	M6657	89.6	FALSE	89035	0.200000000000003	FALSE	keep	6657
9	150621640	M6658	89.8	FALSE	89107	0.200000000000003	FALSE	keep	6658
9	150710747	M6659	90	FALSE	87279	0.200000000000003	FALSE	keep	6659
9	150798026	M6660	90.2	FALSE	87728	0.200000000000003	FALSE	keep	6660
9	150885754	M6661	90.4	FALSE	88454	0.199999999999989	FALSE	keep	6661
9	150974208	M6662	90.6	FALSE	89475	0.200000000000003	FALSE	keep	6662
9	151063683	M6663	90.8	FALSE	179095	0.400000000000006	FALSE	keep	6663
9	151242778	M6665	91.2	FALSE	217763	0.399999999999991	FALSE	keep	6665
9	151460541	M6667	91.6	FALSE	134904	0.200000000000003	FALSE	keep	6667
9	151595445	M6668	91.8	FALSE	214940	0.400000000000006	FALSE	keep	6668
9	151810385	M6670	92.2	FALSE	53849	0.200000000000003	FALSE	keep	6670
9	151864234	M6671	92.4	FALSE	95260	0.199999999999989	FALSE	keep	6671
9	151959494	M6672	92.6	FALSE	111294	0.200000000000003	FALSE	keep	6672
9	152070788	M6673	92.8	FALSE	86957	0.200000000000003	FALSE	keep	6673
9	152157745	M6674	93	FALSE	89494	0.200000000000003	FALSE	keep	6674
9	152247239	M6675	93.2	FALSE	66737	0.200000000000003	FALSE	keep	6675
9	152313976	M6676	93.4	FALSE	68229	0.199999999999989	FALSE	keep	6676
9	152382205	M6677	93.6	FALSE	58490	0.200000000000003	FALSE	keep	6677
9	152440695	M6678	93.8	FALSE	65060	0.200000000000003	FALSE	keep	6678
9	152505755	M6679	94	FALSE	117839	0.400000000000006	FALSE	keep	6679
9	152623594	M6681	94.4	FALSE	58385	0.199999999999989	FALSE	keep	6681
9	152681979	M6682	94.6	FALSE	220227	0.600000000000009	FALSE	keep	6682
9	152902206	M6685	95.2	FALSE	77347	0.200000000000003	FALSE	keep	6685
9	152979553	M6686	95.4	FALSE	74651	0.199999999999989	FALSE	keep	6686
9	153054204	M6687	95.6	FALSE	73411	0.200000000000003	FALSE	keep	6687
9	153127615	M6688	95.8	FALSE	177769	0.400000000000006	FALSE	keep	6688
9	153305384	M6690	96.2	FALSE	80127	0.200000000000003	FALSE	keep	6690
9	153385511	M6691	96.4	FALSE	74893	0.199999999999989	FALSE	keep	6691
9	153460404	M6692	96.6	FALSE	72521	0.200000000000003	FALSE	keep	6692
9	153532925	M6693	96.8	FALSE	74700	0.200000000000003	FALSE	keep	6693
9	153607625	M6694	97	FALSE	73502	0.200000000000003	FALSE	keep	6694
9	153681127	M6695	97.2	FALSE	75138	0.200000000000003	FALSE	keep	6695
9	153756265	M6696	97.4	FALSE	78397	0.199999999999989	FALSE	keep	6696
9	153834662	M6697	97.6	FALSE	62253	0.200000000000003	FALSE	keep	6697
9	153896915	M6698	97.8	FALSE	101737	0.200000000000003	FALSE	keep	6698
9	153998652	M6699	98	FALSE	41150	0.200000000000003	FALSE	keep	6699
9	154039802	M6700	98.2	FALSE	34843	0.200000000000003	FALSE	keep	6700
9	154074645	M6701	98.4	FALSE	43917	0.199999999999989	FALSE	keep	6701
9	154118562	M6702	98.6	FALSE	59385	0.200000000000003	FALSE	keep	6702
9	154177947	M6703	98.8	FALSE	35828	0.200000000000003	FALSE	keep	6703
9	154213775	M6704	99	FALSE	40210	0.200000000000003	FALSE	keep	6704
9	154253985	M6705	99.2	FALSE	44383	0.200000000000003	FALSE	keep	6705
9	154298368	M6706	99.4	FALSE	44382	0.199999999999989	FALSE	keep	6706
9	154342750	M6707	99.6	FALSE	88069	0.400000000000006	FALSE	keep	6707
9	154430819	M6709	100	FALSE	44387	0.200000000000003	FALSE	keep	6709
9	154475206	M6710	100.2	FALSE	45435	0.200000000000003	FALSE	keep	6710
9	154520641	M6711	100.4	FALSE	61796	0.199999999999989	FALSE	keep	6711
9	154582437	M6712	100.6	FALSE	84513	0.400000000000006	FALSE	keep	6712
9	154666950	M6714	101	FALSE	26790	0.200000000000003	FALSE	keep	6714
9	154693740	M6715	101.2	FALSE	40365	0.200000000000003	FALSE	keep	6715
9	154734105	M6716	101.4	FALSE	17530	0.199999999999989	FALSE	keep	6716
9	154751635	M6717	101.6	FALSE	39991	0.600000000000009	FALSE	keep	6717
9	154791626	M6720	102.2	FALSE	26789	0.200000000000003	FALSE	keep	6720
9	154818415	M6721	102.4	FALSE	26793	0.199999999999989	FALSE	keep	6721
9	154845208	M6722	102.6	FALSE	26694	0.200000000000003	FALSE	keep	6722
9	154871902	M6723	102.8	FALSE	50917	0.200000000000003	FALSE	keep	6723
9	154922819	M6724	103	FALSE	58898	0.200000000000003	FALSE	keep	6724
9	154981717	M6725	103.2	FALSE	105292	0.200000000000003	FALSE	keep	6725
9	155112249	M6728	103.8	FALSE	39959	0.200000000000003	FALSE	keep	6728
9	155152208	M6729	104	FALSE	72807	0.200000000000003	FALSE	keep	6729
9	155225015	M6730	104.2	FALSE	50959	0.200000000000003	FALSE	keep	6730
9	155275974	M6731	104.4	FALSE	46536	0.199999999999989	FALSE	keep	6731
9	155322510	M6732	104.6	FALSE	96584	0.400000000000006	FALSE	keep	6732
9	155419094	M6734	105	FALSE	64931	0.200000000000003	FALSE	keep	6734
9	155573382	M6737	105.6	FALSE	52920	0.200000000000003	FALSE	keep	6737
9	155626302	M6738	105.8	FALSE	51225	0.200000000000003	FALSE	keep	6738
9	155677527	M6739	106	FALSE	49934	0.200000000000003	FALSE	keep	6739
9	155727461	M6740	106.2	FALSE	50728	0.200000000000003	FALSE	keep	6740
9	155778189	M6741	106.4	FALSE	50725	0.199999999999989	FALSE	keep	6741
9	155828914	M6742	106.6	FALSE	49698	0.200000000000003	FALSE	keep	6742
9	155878612	M6743	106.8	FALSE	50959	0.200000000000003	FALSE	keep	6743
9	155929571	M6744	107	FALSE	50063	0.200000000000003	FALSE	keep	6744
9	155979634	M6745	107.2	FALSE	191717	0.200000000000003	FALSE	keep	6745
9	156171351	M6746	107.4	FALSE	39580	0.199999999999989	FALSE	keep	6746
9	156210931	M6747	107.6	FALSE	82922	0.200000000000003	FALSE	keep	6747
9	156334943	M6750	108.2	FALSE	42964	0.200000000000003	FALSE	keep	6750
9	156377907	M6751	108.4	FALSE	92718	0.399999999999991	FALSE	keep	6751
9	156470625	M6753	108.8	FALSE	53721	0.200000000000003	FALSE	keep	6753
9	156524346	M6754	109	FALSE	69003	0.400000000000006	FALSE	keep	6754
9	156593349	M6756	109.4	FALSE	40325	0.199999999999989	FALSE	keep	6756
9	156633674	M6757	109.6	FALSE	39920	0.200000000000003	FALSE	keep	6757
9	156673594	M6758	109.8	FALSE	39279	0.200000000000003	FALSE	keep	6758
9	156712873	M6759	110	FALSE	39580	0.200000000000003	FALSE	keep	6759
9	156752453	M6760	110.2	FALSE	40460	0.200000000000003	FALSE	keep	6760
9	156792913	M6761	110.4	FALSE	39523	0.199999999999989	FALSE	keep	6761
9	156832436	M6762	110.6	FALSE	103318	0.600000000000009	FALSE	keep	6762
9	156935754	M6765	111.2	FALSE	41090	0.200000000000003	FALSE	keep	6765
9	156976844	M6766	111.4	FALSE	39588	0.199999999999989	FALSE	keep	6766
9	157016432	M6767	111.6	FALSE	79917	0.400000000000006	FALSE	keep	6767
9	157096349	M6769	112	FALSE	39584	0.200000000000003	FALSE	keep	6769
9	157135933	M6770	112.2	FALSE	39521	0.200000000000003	FALSE	keep	6770
9	157175454	M6771	112.4	FALSE	39472	0.199999999999989	FALSE	keep	6771
9	157214926	M6772	112.6	FALSE	41490	0.200000000000003	FALSE	keep	6772
9	157256416	M6773	112.8	FALSE	38583	0.200000000000003	FALSE	keep	6773
9	157294999	M6774	113	FALSE	28757	0.200000000000003	FALSE	keep	6774
9	157323756	M6775	113.2	FALSE	83430	0.399999999999991	FALSE	keep	6775
9	157407186	M6777	113.6	FALSE	53522	0.200000000000003	FALSE	keep	6777
9	157460708	M6778	113.8	FALSE	38542	0.200000000000003	FALSE	keep	6778
9	157499250	M6779	114	FALSE	54250	0.200000000000003	FALSE	keep	6779
9	157553500	M6780	114.2	FALSE	39586	0.200000000000003	FALSE	keep	6780
9	157593086	M6781	114.4	FALSE	39586	0.199999999999989	FALSE	keep	6781
9	157632672	M6782	114.6	FALSE	55775	0.200000000000003	FALSE	keep	6782
9	157688447	M6783	114.8	FALSE	59652	0.200000000000003	FALSE	keep	6783
9	157748099	M6784	115	FALSE	55013	0.200000000000003	FALSE	keep	6784
9	157803112	M6785	115.2	FALSE	60155	0.200000000000003	FALSE	keep	6785
9	157863267	M6786	115.4	FALSE	121545	0.199999999999989	FALSE	keep	6786
9	158055651	M6790	116.2	FALSE	102434	0.599999999999994	FALSE	keep	6790
9	158158085	M6793	116.8	FALSE	116985	0.400000000000006	FALSE	keep	6793
9	158275070	M6795	117.2	FALSE	55648	0.200000000000003	FALSE	keep	6795
9	158330718	M6796	117.4	FALSE	57096	0.199999999999989	FALSE	keep	6796
9	158387814	M6797	117.6	FALSE	55334	0.200000000000003	FALSE	keep	6797
9	158443148	M6798	117.8	FALSE	56102	0.200000000000003	FALSE	keep	6798
9	158499250	M6799	118	FALSE	47888	0.200000000000003	FALSE	keep	6799
9	158547138	M6800	118.2	FALSE	55929	0.200000000000003	FALSE	keep	6800
9	158603067	M6801	118.4	FALSE	44660	0.199999999999989	FALSE	keep	6801
9	158647727	M6802	118.6	FALSE	65843	0.200000000000003	FALSE	keep	6802
9	158713570	M6803	118.8	FALSE	123649	0.200000000000003	FALSE	keep	6803
9	158885645	M6806	119.4	FALSE	55308	0.199999999999989	FALSE	keep	6806
9	158940953	M6807	119.6	FALSE	54715	0.200000000000003	FALSE	keep	6807
9	158995668	M6808	119.8	FALSE	50100	0.200000000000003	FALSE	keep	6808
9	159045768	M6809	120	FALSE	59210	0.200000000000003	FALSE	keep	6809
9	159104978	M6810	120.2	FALSE	113307	0.399999999999991	FALSE	keep	6810
9	159218285	M6812	120.6	FALSE	46117	0.200000000000003	FALSE	keep	6812
9	159264402	M6813	120.8	FALSE	55771	0.200000000000003	FALSE	keep	6813
9	159320173	M6814	121	FALSE	55756	0.200000000000003	FALSE	keep	6814
9	159375929	M6815	121.2	FALSE	55768	0.200000000000003	FALSE	keep	6815
9	159431697	M6816	121.4	FALSE	58126	0.199999999999989	FALSE	keep	6816
9	159489823	M6817	121.6	FALSE	76095	0.200000000000003	FALSE	keep	6817
9	159565918	M6818	121.8	FALSE	54899	0.200000000000003	FALSE	keep	6818
9	159620817	M6819	122	FALSE	56941	0.200000000000003	FALSE	keep	6819
9	159677758	M6820	122.2	TRUE	NA	NA	FALSE	keep	6820
10	120353	M6821	-6.4	FALSE	60856	0.2	FALSE	keep	6821
10	181209	M6822	-6.2	FALSE	61490	0.2	FALSE	keep	6822
10	242699	M6823	-6	FALSE	59192	0.2	FALSE	keep	6823
10	301891	M6824	-5.8	FALSE	59575	0.2	FALSE	keep	6824
10	361466	M6825	-5.6	FALSE	59070	0.199999999999999	FALSE	keep	6825
10	420536	M6826	-5.4	FALSE	60595	0.2	FALSE	keep	6826
10	481131	M6827	-5.2	FALSE	81250	0.2	FALSE	keep	6827
10	562381	M6828	-5	FALSE	60743	0.2	FALSE	keep	6828
10	623124	M6829	-4.8	FALSE	84174	0.2	FALSE	keep	6829
10	707298	M6830	-4.6	FALSE	50673	0.199999999999999	FALSE	keep	6830
10	757971	M6831	-4.4	FALSE	58090	0.2	FALSE	keep	6831
10	816061	M6832	-4.2	FALSE	55537	0.2	FALSE	keep	6832
10	871598	M6833	-4	FALSE	61285	0.2	FALSE	keep	6833
10	932883	M6834	-3.8	FALSE	57991	0.2	FALSE	keep	6834
10	990874	M6835	-3.6	FALSE	67067	0.2	FALSE	keep	6835
10	1057941	M6836	-3.4	FALSE	71262	0.2	FALSE	keep	6836
10	1129203	M6837	-3.2	FALSE	115023	0.2	FALSE	keep	6837
10	1244226	M6838	-3	FALSE	10839	0.2	FALSE	keep	6838
10	1255065	M6839	-2.8	FALSE	59145	0.2	FALSE	keep	6839
10	1314210	M6840	-2.6	FALSE	32412	0.2	FALSE	keep	6840
10	1346622	M6841	-2.4	FALSE	85338	0.2	FALSE	keep	6841
10	1431960	M6842	-2.2	FALSE	164878	0.6	FALSE	keep	6842
10	1596838	M6845	-1.6	FALSE	59140	0.2	FALSE	keep	6845
10	1655978	M6846	-1.4	FALSE	59142	0.2	FALSE	keep	6846
10	1715120	M6847	-1.2	FALSE	59125	0.2	FALSE	keep	6847
10	1774245	M6848	-1	FALSE	56932	0.2	FALSE	keep	6848
10	1831177	M6849	-0.8	FALSE	72344	0.2	FALSE	keep	6849
10	1903521	M6850	-0.6	FALSE	61427	0.2	FALSE	keep	6850
10	1964948	M6851	-0.4	FALSE	70988	0.2	FALSE	keep	6851
10	2035936	M6852	-0.2	FALSE	8209	0.2	FALSE	keep	6852
10	2044145	M6853	0	FALSE	56063	0.2	FALSE	keep	6853
10	2100208	M6854	0.2	FALSE	58420	0.2	FALSE	keep	6854
10	2158628	M6855	0.4	FALSE	56496	0.2	FALSE	keep	6855
10	2215124	M6856	0.6	FALSE	56475	0.2	FALSE	keep	6856
10	2271599	M6857	0.8	FALSE	57699	0.2	FALSE	keep	6857
10	2329298	M6858	1	FALSE	44997	0.2	FALSE	keep	6858
10	2374295	M6859	1.2	FALSE	72073	0.2	FALSE	keep	6859
10	2446368	M6860	1.4	FALSE	43457	0.2	FALSE	keep	6860
10	2489825	M6861	1.6	FALSE	39581	0.2	FALSE	keep	6861
10	2529406	M6862	1.8	FALSE	74570	0.2	FALSE	keep	6862
10	2603976	M6863	2	FALSE	69645	0.2	FALSE	keep	6863
10	2673621	M6864	2.2	FALSE	59369	0.2	FALSE	keep	6864
10	2732990	M6865	2.4	FALSE	101952	0.4	FALSE	keep	6865
10	2834942	M6867	2.8	FALSE	640275	0.2	FALSE	keep	6867
10	3061071	M6871	3.6	FALSE	60999	0.2	FALSE	keep	6871
10	3122070	M6872	3.8	FALSE	172844	0.600000000000001	FALSE	keep	6872
10	3294914	M6875	4.4	FALSE	58207	0.199999999999999	FALSE	keep	6875
10	3353121	M6876	4.6	FALSE	177108	0.600000000000001	FALSE	keep	6876
10	3530229	M6879	5.2	FALSE	65180	0.2	FALSE	keep	6879
10	3595409	M6880	5.4	FALSE	47582	0.199999999999999	FALSE	keep	6880
10	3642991	M6881	5.6	FALSE	149857	0.2	FALSE	keep	6881
10	3770067	M6884	6.2	FALSE	12867	0.2	FALSE	keep	6884
10	3782934	M6885	6.4	FALSE	96971	0.399999999999999	FALSE	keep	6885
10	3879905	M6887	6.8	FALSE	51772	0.2	FALSE	keep	6887
10	3931677	M6888	7	FALSE	38521	0.2	FALSE	keep	6888
10	3970198	M6889	7.2	FALSE	40046	0.2	FALSE	keep	6889
10	4010244	M6890	7.4	FALSE	44307	0.199999999999999	FALSE	keep	6890
10	4054551	M6891	7.6	FALSE	37340	0.2	FALSE	keep	6891
10	4091891	M6892	7.8	FALSE	36956	0.2	FALSE	keep	6892
10	4128847	M6893	8	FALSE	76550	0.4	FALSE	keep	6893
10	4205397	M6895	8.4	FALSE	39751	0.199999999999999	FALSE	keep	6895
10	4245148	M6896	8.6	FALSE	34571	0.200000000000001	FALSE	keep	6896
10	4279719	M6897	8.8	FALSE	28713	0.199999999999999	FALSE	keep	6897
10	4308432	M6898	9	FALSE	29379	0.199999999999999	FALSE	keep	6898
10	4337811	M6899	9.2	FALSE	29381	0.200000000000001	FALSE	keep	6899
10	4367192	M6900	9.4	FALSE	30577	0.199999999999999	FALSE	keep	6900
10	4397769	M6901	9.6	FALSE	29377	0.200000000000001	FALSE	keep	6901
10	4427146	M6902	9.8	FALSE	29221	0.199999999999999	FALSE	keep	6902
10	4456367	M6903	10	FALSE	29412	0.199999999999999	FALSE	keep	6903
10	4485779	M6904	10.2	FALSE	29511	0.200000000000001	FALSE	keep	6904
10	4515290	M6905	10.4	FALSE	28889	0.199999999999999	FALSE	keep	6905
10	4544179	M6906	10.6	FALSE	22740	0.200000000000001	FALSE	keep	6906
10	4566919	M6907	10.8	FALSE	93529	0.199999999999999	FALSE	keep	6907
10	4660448	M6908	11	FALSE	22385	0.4	FALSE	keep	6908
10	4682833	M6910	11.4	FALSE	28684	0.199999999999999	FALSE	keep	6910
10	4711517	M6911	11.6	FALSE	28545	0.200000000000001	FALSE	keep	6911
10	4740062	M6912	11.8	FALSE	29296	0.199999999999999	FALSE	keep	6912
10	4769358	M6913	12	FALSE	57698	0.4	FALSE	keep	6913
10	4827056	M6915	12.4	FALSE	37138	0.199999999999999	FALSE	keep	6915
10	4864194	M6916	12.6	FALSE	59931	0.4	FALSE	keep	6916
10	4924125	M6918	13	FALSE	41259	0.199999999999999	FALSE	keep	6918
10	4965384	M6919	13.2	FALSE	28646	0.200000000000001	FALSE	keep	6919
10	4994030	M6920	13.4	FALSE	31022	0.199999999999999	FALSE	keep	6920
10	5025052	M6921	13.6	FALSE	28727	0.200000000000001	FALSE	keep	6921
10	5053779	M6922	13.8	FALSE	29243	0.199999999999999	FALSE	keep	6922
10	5083022	M6923	14	FALSE	66111	0.4	FALSE	keep	6923
10	5149133	M6925	14.4	FALSE	33833	0.199999999999999	FALSE	keep	6925
10	5182966	M6926	14.6	FALSE	29379	0.200000000000001	FALSE	keep	6926
10	5212345	M6927	14.8	FALSE	26238	0.199999999999999	FALSE	keep	6927
10	5301525	M6930	15.4	FALSE	105987	0.4	FALSE	keep	6930
10	5407512	M6932	15.8	FALSE	31471	0.199999999999999	FALSE	keep	6932
